0	0	0	0	-0.010891	0	0	0	0	0	-0.00014874	0	0	0	0	0	-0.0003543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0094173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17617	0	0	0	0.15386	0	0	0	0	0.0016028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13295	0	0	0	0	0	0	0	0	0	0	-0.0053256	0.0065018	0	0	0	0	0	0	0	0	0.12477	0	0	0.20688	0	0	0	0.0031736	0	0	0.0036075	0	0.0010018	0	0.00024923	0	0	0	0	0.26314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015184	0	0	0	0	0.0039782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00060742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0084905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.012879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.098077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0064899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016131	0	0	0	0	0	-0.0010633	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002477	0	0.0047254	0.0019792	0	0	0	0	0	0.0010516	0	0	0.17808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00082122	0	0	0	0	0	0.0071924	0	0	0	0	0	0	0	0	0	0	0	0	0.25926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047483	0	0	0	0	0	0	0.0031721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015599	0	0	0	0	0	0	0.16069	0	0	0	0	0	0	0	0.13609	0	0	0	0	0	0	0	0.10794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00045601	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34485	0	0	0	0	0.31808	0	0	0	0	-0.0033774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013143	0	0	0	0	0	0	0	0	0	0.0052781	0	0	0	0	0	0	0	0	0	-0.000545	0.017471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0094628	0	0	0	0	0	0	0	0	0	0	0	0	0.017433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064378	0	0	0	0	0	0	0.0066361	0.20742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034053	0.015116	0.011831	0	0	0
0	0	0	0	0	0	0.0068058	0	0	0	0	0	0	0.0090474	0	0	0.0042921	0	0	0	0	0	0	0	0	0	0.05362	0.0020335	0	0	0	0.0045957	0	0	0	0	0	0	0	0	0	0	0	0	0.0014458	0.11029	0	0	0	0.0013517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073599	0	0	-0.00082645	0	0	0	0	0	0	0	0.11832	0	0	0	0.0011714	0	0	0	-0.00028588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16366	0	0	0	0	0	0	0	0	0	0.018568	0	0	0	0	0	0	0	0	0	0	-0.00017678	0	0	0.015728	0	0	0	0	0	0	0	0	0	0.015225	0	0	0.15608	0	0	0	0	0	0	0	0	0	0	0	0	-0.0028666	0	0	0	0	0	0	0	0	0	0	0	0	0.002459	0.0036764	0	0	0	0	0	0	0.00021266	-0.0009957	0	0	0	0	0.0014151	0	0	0.0010785	0	0	0	0.0056463	0	0	0.0031128	0	0	0	0	0	0	0	0.00029939	0	0.11967	0.0080122	0	0	0	0.0018562	0	0	0	0	0	0	0.009597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028367	0	0	0	0	0	-0.0026319	0	0	0	0	0	0.096501	0	0	0	0.2063	0	0.071686	0	0	0	0.0039722	0	0	0	0	0.04994	0	0	0	0	0.0010571	0	0	0	0	0	0.036472	0	0	0
0.21284	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050729	0	0.24023	0	0	0	0	0	0.0021965	0	0	0	0.00017188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00082913	0	0.005419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.015397	0	0	-0.24127	0	0	0	0	0	0.0045701	0	0	0	0	0	0	0	0	0	0	0	0	-0.0013456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0078796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033639	0	0	0.050461	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33143	0	0.0063958	0.11159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36451	0	0	0	0	0	0	0	0	0.0095289	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0038623	0.000614	0	0	0	0	0	-0.00079487	0	-0.00058704	0
0	0	0	0	0	0	0	0	0	0.01147	0	0	0	0	0	0	0	0	0.18702	-0.0027903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23058	-0.010762	0	0	0	0	0	0	0	-0.002762	0	0	0.0030232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023538	0	0	0	0	0	0	0	0	-0.01817	0.0024137	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.244	0	0	-0.00107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34282	0.0015178	0	0	0.23739	-0.0072932	0	0	0	0.002479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25491	0	0	0	0	0	0	0	0	-0.019376	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.54477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0012648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017771	0	0	0.18411	0	0	0	0	0	0	0	0.0027779	0	0.0021093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012453	0	0	0	0	0	0	0	0	0	0.0038308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0071652	0	0.0012172	0	0.22192	0.0011617	0	0	0	0	0	0	0	0	0.010346	0	0	0	0	0	-0.0012269	0	0	0	0	-0.21228	0	0	0	0	0	0	0	0	0	0.0083644	0	0	0	0.0078059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.20276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013254	0	0	0	0	0	0.016591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32978	0.0060645
0	0	0	0	0	0	0	0	0	0	0.19357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026918	0	0	0	0	0	0	0	0	0	0	0.3383	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.015756	0	0.0037138	0	0	0	0	-0.0021361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004962	0	0	0	0	0	0	-0.32353	0	0	0	0	0	0	0	0	0	0	0	0	0.0093026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010168	0	0	0	0	0	0	0	0	0.0085128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066058	0	0	0	0	0	0.10913	0	0	0	0	0	0.5482	0	0.0066902	0	0	0.0045316	0	0	0.27171	0	-0.0015317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027978	0	0	0	0	0	0	0	-0.4191	0	0	0	0	0	0.0050144	0	0.18958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0038415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013735	0	0	0	0	0	0	0	0.4982	0.0036005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15045	0	0	0.026405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053405	0	0	0	0	0	0.0023267	0.0024896	0	0	0	0	0	0	0	0	0	-0.0047485	0	0	0	0	0	0	0.0051644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.44505	0	0	0	0	0	0	0	0	0	0	0	0	0.0076859	0	0	0	0	0.0099167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008708	0	0	0	0	0	0	0	-0.00011305	0.0018174	0	0	0	0	0	0	0	0	0	0	0	0.0044484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33589	0	0	0	0	0	0.12964	0	0	0.0084432	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011739	0	0	0	0.0079677	0	0	0	0.0087394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0092632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
