0	0.088486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.18211	0	0	0	0	0	0	0	0	0	0	0.40093	0	0	0	0	0	0	0	0	0.0036885	0	0	0	0.0004884	0.0030708	0	0.0061252	0	-0.16928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0044061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0069622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.012116	0	0	0.010357	0	0	0	0	0	0	0	0	0	0.0034756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82733	0	0	0	0	0.001987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3587	0	0	0.318	0	0	0	0	0	0	0	0	0	0	0.0014367	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6944	0	0.0036167	0	0	0	0.0005581	0	0	0	0.0028877	0	0	0	0	-0.014088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.6801	0	0	0	0	0	0	0	0	0	0.0026844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0086532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.34839	-0.20861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.029156	0	0	0	-0.018074	0	0	0.24959	0	-0.042964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.026962	0	0	0	-0.15765	0	0	0	0	0	0	0	0	0	0	0	0	0.00043863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09836	0	0	0	0	0	0	0	0.12555	0	0	0	0	0	-0.53482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70372	0	0	0	0	-0.34873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.065294	0	0	0	0	0	0	0	0	0	0	0	0	-0.17447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00097996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.011769	0	0	-0.040939	0	0	0	0	0	0	0.00066065	0	0	0	0	0	0	0	0	0	-0.14431	0	0	0	0	0	0	0.02309	0	0	0	-0.11371	0	0	0	0.70657	0.21609
0	2.7208	0	0	0	0	0	0	0	0	0	0	-0.0011281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0039554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.012172	0	0	0	0	0	0	0	-0.005321	0	0	0	0	0	0	0	0	0	0	0	0	-0.84295	0	0	0	0	0	-0.0064293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00077664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0078431	0	0	0	0	0	-0.82943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.004327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00060965	0	-0.29563	0	0	0.00043847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010189	0	0	0	0	0	0	0	0	0	0	0	0	-0.00079105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0031479	0	0	0	0	0	0	0	0	0	-0.0066022	0	0	0	0	0	0	0	-0.00086655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.16676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0078254	0	0	0	0	0.56132	0	0	0	0	0	0	0	0	0	0	0	0	1.3404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32254	0	0	0	0	0	0	0	-0.36341	0	0	0	0	0	-0.95284	0	0	0	0.40982	0	0	0	0	0	0	0	0	0	0	0	1.0704	0	0	0	1.2172	0.0053992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.3444e-05	0.008458	0	0	0	0	0	0	0	0	0	0	0.010134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7723	0	0	0	0.016697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.00089116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012842	0	0	0	0	0	0	0	0	-0.17139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005205	0	0	0	0	0.01733	0	-0.0054482	0	0	0	0	0	0	0	0.0029098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020836	0	0	0	0	0	0	0	0	0	0.016616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024055	0	0	0	0	0.66321	0	0	0	0	0.019331	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027321	0	0	4.0014e-05	0	0.76044	0	0	0	-0.28277	-0.18915	0.0012494	0	0	0.011686	0.14973	-0.00056139	0	0.0054929	0	0	0.0020787	0	0	0	0	0.0036011	0	0	-0.51744	0	0	0	0	0.018166	0	0	0	0	0	0	0	0	0	0	0	0.0019838	0	0	0	0	0	0.00056463	0	0	0.0099939	0	0	0	0	0	0.42982	0	0.0012332	0	-0.38025	-1.796e-05	0	0	0	0.0014993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015266	-0.0048639	0	0	0	0	0	0	0	0	0	0
0	0	-1.6327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0094256	0	0	0	0	0	0	0	0	0	0.25828	0	0	0	-0.69476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.27405	0	0	0	0	0	0	0	0	-0.0019428	0	0	0	0	0	0	0	0	0	0	1.0347	0	0	0	0	0	0	0	0	-0.41605	0	0	0	0	0	0	-0.0009743	0	0.020273	0	0	0	0	0	0	0	0	-3.1055	0	0	0	0	0	0	0	0	0	0	0.023399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.43897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2318	-0.002377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.22876	0	0	0	0.0088681	0	0	0	0.20874	0	-0.016908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00045776	0	0	0	0	0	0	0.018616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35446	0	0	0	0	0	0	0	0.17449	0	0	0
0	0	0.0019926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0060502	0	0	0	0.006193	0	0	0	0.18523	0	0	0	0	0	0	0	0.0024118	0	0	0	0	-0.00074248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.547	0	0	0	-0.9694	0	0	0	0	0	0	0	0	-0.00011659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0084914	0	0	0	0.0019097	0	0	0	0	0	0	0	0.0034846	0	0	0	0	0	0.072866	0	0	0	0.0086349	0	0.47587	0	0	0	0	0	0	-0.0045783	0	0	1.4061	-0.18331	0	0	0	0	0	0	-0.012259	0	0	0	0	0	0	0	-2.7125e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019155	0	0	1.7381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0086162	0	0	0.013186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34219	0	0	0	-6.7293e-05	0	0	0	0	0	-0.34322	0.0064198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.014219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.24093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011271	0	0	0	0	0	0	0	0	0	0	0.0062041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0060059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0012754	0	0	0	0	0	0	0	0.0019937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029995	0	0	0	0	0	0	0	0	0	0	0	0.10751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0094403	0	0	0	0	0	0	0	0	0	0.012104	0	0	0	0.0005011	0	0	0	0	0	0	0.011573	0	0	0	0.01355	0	0	0.017434	0	0	0	0	0	0	0	0	0.00019329	0	0	0.0008512	0	0	0	0.18861	0	0	0	0	0	0	0.0015213	0	0	0	0	0	0	0	0	0	-0.08237	0	0	0	0	0	0	0.81828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00089453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031954	0	0	0	0	0	0	0	0	0.0041865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.17567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0086236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26781	0	0	0	0	-0.1544	0	0	0	0	0	0	0	0	0.0010156	0	0	0	0.20827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0005289	0	0	0	0	0	0	0	0	0	0	-0.011196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0029644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.38378	0	0	0	0	-0.010528	0	0	0	0	0	0	0	0	0	0.017349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020968	0	0.00097756	0	0	0	0	0	0	0	0	0.30189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.00073789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0043684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0056478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011572	0	0	0	0.00081808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.012345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093979	0	0	0	0	0	0	0
0	-0.010642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.087429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.031029	0	0	0	0	0	0	0	0	0	0	0	0	0.050293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026246	-0.00053692	0	0	0	0	0	0	0	0	0	0	-0.0052494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024376	0	0	0	-0.043731	0.047029	0	0	0	0	0	0.1915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011412	0	0	0	0	-0.0013962	0	0	0	-0.00072521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.036824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.019346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.002702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28609	0	0	0	0	0	0	0	0	0.4941	0	0	0
0	0	0	0	0.0058547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.011461	0	0	0	0	0	0	0	0	0	0	-0.00087172	0.096671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00080227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.001094	0	0	0	0	0	0	0	7.2987e-05	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79396	0	0	0	0	0	0	0	0	0	0	0.00088536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9262e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.082723	0.11779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021333	0	0	0	0	0	-0.0044088	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00094313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.10412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.009852	0	0	0	0.018219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54621	0	0	0
